hour;global_horizontal_W_m2;direkt_horizontal_W_m2;diffuse_horizontal_W_m2;temp_amb
1148;0;0;0;03
1149;0;0;0;02
1150;0;0;0;02
1151;0;0;0;02
1152;0;0;0;01
1153;0;0;0;01
1154;0;0;0;00
1155;0;0;0;00
1156;0;0;0;-01
1157;0;0;0;-01
1158;0;0;0;-02
1159;0;0;0;-03
1160;0;0;0;-03
1161;57;8.351573514;48.64842649;-02
1162;94;1.276962948;92.72303705;-01
1163;140;3.517573584;136.4824264;00
1164;129;0;129;00
1165;97;0;97;00
1166;83;0;83;00
1167;41;0;41;00
1168;51;0;51;-01
1169;28;0;28;-01
1170;0;0;0;-02
1171;0;0;0;-02
1172;0;0;0;-02
1173;0;0;0;-02
1174;0;0;0;-02
1175;0;0;0;-02
1176;0;0;0;-03
1177;0;0;0;-03
1178;0;0;0;-03
1179;0;0;0;-03
1180;0;0;0;-03
1181;0;0;0;-03
1182;0;0;0;-03
1183;0;0;0;-03
1184;0;0;0;-03
1185;72;16.29278555;55.70721445;-01
1186;223;141.09792;81.90207995;02
1187;344;218.6477174;125.3522826;05
1188;201;25.11443404;175.885566;07
1189;155;1.321652101;153.6783479;06
1190;115;0;115;05
1191;196;39.6004755;156.3995245;05
1192;238;136.8301819;101.1698181;05
1193;114;65.07417956;48.92582044;05
1194;0;0;0;04
1195;0;0;0;03
1196;0;0;0;03
1197;0;0;0;03
1198;0;0;0;03
1199;0;0;0;03
1200;0;0;0;03
1201;0;0;0;03
1202;0;0;0;03
1203;0;0;0;02
1204;0;0;0;02
1205;0;0;0;02
1206;0;0;0;02
1207;0;0;0;02
1208;0;0;0;02
1209;63;9.73729071;53.26270929;03
1210;57;0;57;04
1211;102;0;102;04
1212;174;7.210842484;166.7891575;05
1213;221;15.16825993;205.8317401;06
1214;188;11.10732635;176.8926736;07
1215;94;0;94;07
1216;28;0;28;06
1217;7;0;7;05
1218;5;0;5;05
1219;0;0;0;04
1220;0;0;0;04
1221;0;0;0;04
1222;0;0;0;04
1223;0;0;0;04
1224;0;0;0;04
1225;0;0;0;04
1226;0;0;0;04
1227;0;0;0;04
1228;0;0;0;04
1229;0;0;0;04
1230;0;0;0;04
1231;0;0;0;04
1232;0;0;0;04
1233;45;0;45;05
1234;165;57.08146302;107.918537;06
1235;110;0;110;08
1236;172;6.017170174;165.9828298;09
1237;277;65.50061728;211.4993827;10
1238;302;114.6735339;187.3264661;11
1239;158;11.22294966;146.7770503;12
1240;63;0;63;12
1241;45;0;45;11
1242;13;0;13;10
1243;0;0;0;09
1244;0;0;0;09
1245;0;0;0;09
1246;0;0;0;08
1247;0;0;0;08
1248;0;0;0;08
1249;0;0;0;07
1250;0;0;0;07
1251;0;0;0;07
1252;0;0;0;06
1253;0;0;0;06
1254;0;0;0;05
1255;0;0;0;05
1256;0;0;0;05
1257;84;14.59255435;69.40744565;06
1258;71;0;71;07
1259;198;33.29345088;164.7065491;08
1260;189;10.45111937;178.5488806;10
1261;286;71.8051248;214.1948752;11
1262;271;56.09909666;214.9009033;12
1263;280;120.3059163;159.6940837;12
1264;89;0;89;13
1265;77;14.2041839;62.7958161;13
1266;19;0;19;12
1267;0;0;0;11
1268;0;0;0;10
1269;0;0;0;09
1270;0;0;0;08
1271;0;0;0;08
1272;0;0;0;07
1273;0;0;0;06
1274;0;0;0;04
1275;0;0;0;03
1276;0;0;0;01
1277;0;0;0;00
1278;0;0;0;-02
1279;0;0;0;-03
1280;17;0;17;-04
1281;89;31.03530693;57.96469307;-02
1282;218;142.9340943;75.06590575;00
1283;307;191.0272046;115.9727954;03
1284;434;317.6358703;116.3641297;05
1285;388;219.4667594;168.5332406;08
1286;388;273.4018079;114.5981921;09
1287;318;202.0934622;115.9065378;09
1288;223;142.8477987;80.1522013;09
1289;126;61.09971591;64.90028409;08
1290;15;0;15;07
1291;0;0;0;05
1292;0;0;0;05
1293;0;0;0;05
1294;0;0;0;04
1295;0;0;0;04
1296;0;0;0;03
1297;0;0;0;03
1298;0;0;0;03
1299;0;0;0;03
1300;0;0;0;03
1301;0;0;0;02
1302;0;0;0;02
1303;0;0;0;02
1304;7;0;7;02
1305;25;0;25;03
1306;60;0;60;03
1307;161;7.710135488;153.2898645;04
1308;241;38.87926968;202.1207303;06
1309;142;0;142;07
1310;97;0;97;07
1311;37;0;37;07
1312;54;0;54;06
1313;32;0;32;06
1314;5;0;5;06
1315;0;0;0;05
1316;0;0;0;05
1317;0;0;0;05
1318;0;0;0;04
1319;0;0;0;04
1320;0;0;0;04
1321;0;0;0;03
1322;0;0;0;03
1323;0;0;0;02
1324;0;0;0;02
1325;0;0;0;01
1326;0;0;0;01
1327;0;0;0;00
1328;5;0;5;00
1329;54;0;54;01
1330;185;67.72418969;117.2758103;03
1331;187;16.824789;170.175211;05
1332;214;17.20041145;196.7995886;06
1333;128;0;128;06
1334;103;0;103;06
1335;76;0;76;06
1336;114;3.309612876;110.6903871;06
1337;8;0;8;05
1338;10;0;10;04
1339;0;0;0;04
1340;0;0;0;03
1341;0;0;0;03
1342;0;0;0;02
1343;0;0;0;01
1344;0;0;0;01
1345;0;0;0;00
1346;0;0;0;-01
1347;0;0;0;-02
1348;0;0;0;-02
1349;0;0;0;-03
1350;0;0;0;-04
1351;0;0;0;-05
1352;17;0;17;-05
1353;95;25.82240783;69.17759217;-04
1354;227;126.9959448;100.0040552;-01
1355;294;135.0056021;158.9943979;01
1356;407;256.2573984;150.7426016;04
1357;368;166.5890169;201.4109831;06
1358;244;35.92575352;208.0742465;06
1359;156;6.4201389;149.5798611;06
1360;216;88.78147402;127.218526;05
1361;139;70.50796406;68.49203594;05
1362;27;1.522613314;25.47738669;04
1363;0;0;0;03
1364;0;0;0;03
1365;0;0;0;02
1366;0;0;0;02
1367;0;0;0;02
1368;0;0;0;02
1369;0;0;0;02
1370;0;0;0;02
1371;0;0;0;02
1372;0;0;0;02
1373;0;0;0;02
1374;0;0;0;02
1375;0;0;0;03
1376;15;0;15;03
1377;74;5.947398311;68.05260169;04
1378;186;54.47535218;131.5246478;06
1379;232;41.90238658;190.0976134;07
1380;322;107.2352109;214.7647891;09
1381;229;25.26187223;203.7381278;10
1382;107;0;107;10
1383;85;0;85;09
1384;37;0;37;09
1385;7;0;7;08
1386;0;0;0;07
1387;0;0;0;07
1388;0;0;0;07
1389;0;0;0;06
1390;0;0;0;06
1391;0;0;0;06
1392;0;0;0;06
1393;0;0;0;06
1394;0;0;0;06
1395;0;0;0;05
1396;0;0;0;05
1397;0;0;0;05
1398;0;0;0;04
1399;0;0;0;04
1400;10;0;10;04
1401;63;0;63;05
1402;130;4.678407263;125.3215927;06
1403;140;0.408768326;139.5912317;08
1404;131;0;131;08
1405;166;0.983076002;165.016924;09
1406;142;0;142;09
1407;106;0;106;09
1408;32;0;32;09
1409;58;0;58;08
1410;21;0;21;08
1411;0;0;0;07
1412;0;0;0;07
1413;0;0;0;06
1414;0;0;0;06
1415;0;0;0;05
1416;0;0;0;05
1417;0;0;0;04
1418;0;0;0;04
1419;0;0;0;03
1420;0;0;0;03
1421;0;0;0;02
1422;0;0;0;02
1423;0;0;0;01
1424;3;0;3;01
1425;38;0;38;01
1426;90;0;90;02
1427;87;0;87;03
1428;30;0;30;03
1429;104;0;104;03
1430;75;0;75;03
1431;84;0;84;03
1432;107;0;107;03
1433;53;0;53;03
1434;15;0;15;03
1435;0;0;0;03
1436;0;0;0;02
1437;0;0;0;02
1438;0;0;0;02
1439;0;0;0;02
1440;0;0;0;02
1441;0;0;0;02
1442;0;0;0;02
1443;0;0;0;02
1444;0;0;0;02
1445;0;0;0;02
1446;0;0;0;02
1447;0;0;0;02
1448;5;0;5;02
1449;31;0;31;02
1450;40;0;40;03
1451;26;0;26;03
1452;45;0;45;03
1453;67;0;67;03
1454;79;0;79;03
1455;59;0;59;04
1456;32;0;32;04
1457;24;0;24;04
1458;5;0;5;03
1459;0;0;0;03
1460;0;0;0;03
1461;0;0;0;03
1462;0;0;0;03
1463;0;0;0;03
1464;0;0;0;02
1465;0;0;0;02
1466;0;0;0;01
1467;0;0;0;00
1468;0;0;0;-01
1469;0;0;0;-02
1470;0;0;0;-03
1471;0;0;0;-04
1472;35;6.455599227;28.54440077;-04
1473;110;27.29105362;82.70894638;-03
1474;229;113.070981;115.929019;-02
1475;318;145.0084265;172.9915735;00
1476;496;338.3888689;157.6111311;02
1477;440;262.0213622;177.9786378;03
1478;456;313.6898242;142.3101758;04
1479;344;201.8086973;142.1913027;05
1480;233;106.0494866;126.9505134;05
1481;107;22.98613102;84.01386898;04
1482;33;7.674933998;25.325066;03
1483;0;0;0;02
1484;0;0;0;01
1485;0;0;0;01
1486;0;0;0;00
1487;0;0;0;00
1488;0;0;0;-01
1489;0;0;0;-01
1490;0;0;0;-01
1491;0;0;0;-02
1492;0;0;0;-02
1493;0;0;0;-02
1494;0;0;0;-03
1495;0;0;0;-03
1496;25;1.827515318;23.17248468;-03
1497;40;0;40;-02
1498;131;4.027572794;126.9724272;-01
1499;201;11.24354169;189.7564583;00
1500;196;4.934640235;191.0653598;01
1501;213;8.747060723;204.2529393;01
1502;294;61.28265713;232.7173429;02
1503;249;42.52167487;206.4783251;03
1504;141;6.753654178;134.2463458;03
1505;114;30.54756429;83.45243571;02
1506;19;0;19;02
1507;0;0;0;01
1508;0;0;0;01
1509;0;0;0;00
1510;0;0;0;00
1511;0;0;0;00
1512;0;0;0;-01
1513;0;0;0;-01
1514;0;0;0;-02
1515;0;0;0;-02
1516;0;0;0;-03
1517;0;0;0;-03
1518;0;0;0;-04
1519;0;0;0;-04
1520;33;7.041915832;25.95808417;-04
1521;166;110.1796264;55.82037355;-02
1522;280;171.8418185;108.1581815;00
1523;252;50.85531221;201.1446878;01
1524;255;35.45333927;219.5466607;02
1525;435;217.4795675;217.5204325;03
1526;370;151.4425321;218.5574679;04
1527;256;54.03526076;201.9647392;04
1528;230;84.01323189;145.9867681;04
1529;184;96.86232204;87.13767796;04
1530;25;0;25;03
1531;0;0;0;02
1532;0;0;0;02
1533;0;0;0;01
1534;0;0;0;01
1535;0;0;0;00
1536;0;0;0;00
1537;0;0;0;00
1538;0;0;0;00
1539;0;0;0;-01
1540;0;0;0;-01
1541;0;0;0;-01
1542;0;0;0;-01
1543;0;0;0;-01
1544;16;0;16;-01
1545;107;17.73117044;89.26882956;00
1546;135;3.82424493;131.1757551;01
1547;172;3.555077081;168.4449229;02
1548;146;0;146;03
1549;47;0;47;03
1550;224;19.20510452;204.7948955;03
1551;251;47.58461862;203.4153814;03
1552;225;73.45486838;151.5451316;04
1553;146;72.66387288;73.33612712;04
1554;52;14.2767985;37.7232015;04
1555;0;0;0;03
1556;0;0;0;03
1557;0;0;0;02
1558;0;0;0;02
1559;0;0;0;01
1560;0;0;0;01
1561;0;0;0;00
1562;0;0;0;00
1563;0;0;0;00
1564;0;0;0;-01
1565;0;0;0;-01
1566;0;0;0;-02
1567;0;0;0;-02
1568;35;5.664909707;29.33509029;-02
1569;51;0;51;-01
1570;77;0;77;-01
1571;198;11.70966268;186.2903373;00
1572;311;67.97775774;243.0222423;02
1573;316;62.75021078;253.2497892;03
1574;398;183.4398249;214.5601751;04
1575;314;118.3783801;195.6216199;05
1576;147;7.419925816;139.5800742;05
1577;97;7.271532339;89.72846766;04
1578;40;7.639690016;32.36030998;04
1579;0;0;0;03
1580;0;0;0;02
1581;0;0;0;02
1582;0;0;0;01
1583;0;0;0;01
1584;0;0;0;00
1585;0;0;0;-01
1586;0;0;0;-01
1587;0;0;0;-02
1588;0;0;0;-03
1589;0;0;0;-03
1590;0;0;0;-04
1591;0;0;0;-05
1592;33;2.000394913;30.99960509;-05
1593;57;0;57;-04
1594;143;5.036690264;137.9633097;-03
1595;110;0;110;-02
1596;226;12.407892;213.592108;-02
1597;204;5.912713081;198.0872869;-01
1598;285;50.62084731;234.3791527;00
1599;352;169.440391;182.559609;00
1600;262;133.0098494;128.9901506;01
1601;155;62.70588832;92.29411168;01
1602;19;0;19;00
1603;0;0;0;00
1604;0;0;0;-01
1605;0;0;0;-01
1606;0;0;0;-01
1607;0;0;0;-02
1608;0;0;0;-02
1609;0;0;0;-02
1610;0;0;0;-02
1611;0;0;0;-03
1612;0;0;0;-03
1613;0;0;0;-03
1614;0;0;0;-03
1615;0;0;0;-03
1616;24;0;24;-03
1617;115;19.42965548;95.57034452;-02
1618;74;0;74;-01
1619;160;0.924732195;159.0752678;-01
1620;162;0.522877171;161.4771228;00
1621;372;121.687528;250.312472;01
1622;196;7.309260462;188.6907395;01
1623;74;0;74;01
1624;87;0;87;01
1625;47;0;47;00
1626;48;7.659732678;40.34026732;00
1627;0;0;0;00
1628;0;0;0;-01
1629;0;0;0;-01
1630;0;0;0;-01
1631;0;0;0;-01
1632;0;0;0;-01
1633;0;0;0;-01
1634;0;0;0;-01
1635;0;0;0;-01
1636;0;0;0;-01
1637;0;0;0;-02
1638;0;0;0;-02
1639;0;0;0;-02
1640;0;0;0;-02
1641;38;0;38;-02
1642;128;0.371924545;127.6280755;-01
1643;150;0;150;00
1644;88;0;88;01
1645;196;3.842754272;192.1572457;01
1646;121;0;121;01
1647;41;0;41;01
1648;10;0;10;01
1649;31;0;31;00
1650;14;0;14;00
1651;0;0;0;00
1652;0;0;0;00
1653;0;0;0;-01
1654;0;0;0;-01
1655;0;0;0;-01
1656;0;0;0;-01
1657;0;0;0;-02
1658;0;0;0;-02
1659;0;0;0;-02
1660;0;0;0;-03
1661;0;0;0;-03
1662;0;0;0;-03
1663;0;0;0;-04
1664;39;1.895295893;37.10470411;-03
1665;192;115.7295894;76.27041062;-01
1666;317;224.1654787;92.83452132;01
1667;386;223.9030532;162.0969468;03
1668;402;182.3062863;219.6937137;05
1669;446;233.5153546;212.4846454;06
1670;460;296.4269912;163.5730088;07
1671;435;325.3424706;109.6575294;07
1672;297;166.4187137;130.5812863;07
1673;151;62.28946894;88.71053106;07
1674;49;10.87482392;38.12517608;05
1675;0;0;0;04
1676;0;0;0;04
1677;0;0;0;03
1678;0;0;0;03
1679;0;0;0;02
1680;0;0;0;01
1681;0;0;0;01
1682;0;0;0;00
1683;0;0;0;-01
1684;0;0;0;-01
1685;0;0;0;-02
1686;0;0;0;-03
1687;0;0;0;-03
1688;19;0;19;-03
1689;149;47.00858952;101.9914105;-02
1690;233;48.3991438;184.6008562;00
1691;320;74.93785363;245.0621464;02
1692;362;100.5295837;261.4704163;03
1693;278;24.09531087;253.9046891;04
1694;217;8.079596241;208.9204038;04
1695;262;36.71457108;225.2854289;04
1696;195;30.32704563;164.6729544;04
1697;178;78.91540421;99.08459579;04
1698;73;22.58892125;50.41107875;03
1699;0;0;0;02
1700;0;0;0;02
1701;0;0;0;02
1702;0;0;0;01
1703;0;0;0;01
1704;0;0;0;00
1705;0;0;0;00
1706;0;0;0;00
1707;0;0;0;00
1708;0;0;0;00
1709;0;0;0;00
1710;0;0;0;00
1711;0;0;0;00
1712;9;0;9;00
1713;90;0;90;01
1714;101;0;101;02
1715;196;5.350025204;190.6499748;03
1716;212;4.9169578;207.0830422;03
1717;162;0;162;04
1718;296;48.97045986;247.0295401;04
1719;127;0;127;05
1720;109;0;109;05
1721;44;0;44;04
1722;28;0;28;04
1723;0;0;0;03
1724;0;0;0;03
1725;0;0;0;03
1726;0;0;0;02
1727;0;0;0;02
1728;0;0;0;02
1729;0;0;0;01
1730;0;0;0;01
1731;0;0;0;01
1732;0;0;0;00
1733;0;0;0;00
1734;0;0;0;-01
1735;0;0;0;-01
1736;83;24.51812781;58.48187219;00
1737;143;33.01716028;109.9828397;02
1738;165;11.49355195;153.5064481;03
1739;329;96.99366711;232.0063329;04
1740;443;197.1216034;245.8783966;06
1741;235;18.86533185;216.1346682;06
1742;351;94.52600659;256.4739934;07
1743;194;6.822860144;187.1771399;07
1744;200;30.36143259;169.6385674;06
1745;99;1.571765829;97.42823417;06
1746;34;0;34;05
1747;0;0;0;04
1748;0;0;0;04
1749;0;0;0;04
1750;0;0;0;03
1751;0;0;0;03
1752;0;0;0;02
1753;0;0;0;02
1754;0;0;0;02
1755;0;0;0;01
1756;0;0;0;01
1757;0;0;0;01
1758;0;0;0;00
1759;0;0;0;00
1760;72;27.30878541;44.69121459;01
1761;197;101.0377426;95.9622574;03
1762;240;58.75514557;181.2448544;05
1763;251;17.9399366;233.0600634;06
1764;300;46.87011628;253.1298837;06
1765;536;279.9932817;256.0067183;07
1766;224;12.20997518;211.7900248;08
1767;221;9.851543199;211.1484568;08
1768;152;4.337239898;147.6627601;07
1769;54;0;54;07
1770;13;0;13;06
1771;0;0;0;05
1772;0;0;0;05
1773;0;0;0;04
1774;0;0;0;04
1775;0;0;0;03
1776;0;0;0;03
1777;0;0;0;02
1778;0;0;0;02
1779;0;0;0;01
1780;0;0;0;01
1781;0;0;0;00
1782;0;0;0;00
1783;0;0;0;-01
1784;95;40.47142974;54.52857026;01
1785;210;117.7292696;92.27073042;03
1786;241;62.09674139;178.9032586;05
1787;402;186.0857145;215.9142855;06
1788;319;52.43108947;266.5689105;07
1789;377;99.67784203;277.322158;08
1790;362;70.61063091;291.3893691;08
1791;275;51.27139868;223.7286013;08
1792;355;211.2376898;143.7623102;08
1793;190;93.74191416;96.25808584;08
1794;83;32.27996517;50.72003483;07
1795;0;0;0;06
1796;0;0;0;06
1797;0;0;0;06
1798;0;0;0;06
1799;0;0;0;05
1800;0;0;0;05
1801;0;0;0;05
1802;0;0;0;05
1803;0;0;0;05
1804;0;0;0;05
1805;0;0;0;05
1806;0;0;0;05
1807;0;0;0;06
1808;54;1.995041419;52.00495858;07
1809;148;23.13533642;124.8646636;08
1810;224;39.38917331;184.6108267;10
1811;424;229.611846;194.388154;12
1812;428;186.8130505;241.1869495;14
1813;405;124.7602521;280.2397479;15
1814;348;62.2354863;285.7645137;16
1815;272;35.20692879;236.7930712;16
1816;249;66.71112295;182.2888771;16
1817;182;77.99016287;104.0098371;15
1818;56;8.090150206;47.90984979;14
1819;0;0;0;13
1820;0;0;0;13
1821;0;0;0;12
1822;0;0;0;11
1823;0;0;0;10
1824;0;0;0;09
1825;0;0;0;08
1826;0;0;0;07
1827;0;0;0;06
1828;0;0;0;04
1829;0;0;0;03
1830;0;0;0;02
1831;0;0;0;01
1832;90;38.52511223;51.47488777;02
1833;240;164.8214779;75.17852206;04
1834;394;299.5419654;94.45803462;07
1835;496;406.7521179;89.24788207;09
1836;532;375.0995005;156.9004995;11
1837;521;351.6747238;169.3252762;12
1838;518;352.954215;165.045785;13
1839;508;348.0502931;159.9497069;13
1840;270;86.3576107;183.6423893;13
1841;182;75.12940765;106.8705923;12
1842;89;35.01469389;53.98530611;10
1843;0;0;0;09
1844;0;0;0;08
1845;0;0;0;08
1846;0;0;0;07
1847;0;0;0;06
1848;0;0;0;05
1849;0;0;0;05
1850;0;0;0;04
1851;0;0;0;04
1852;0;0;0;03
1853;0;0;0;03
1854;0;0;0;02
1855;0;0;0;02
1856;55;2.789866917;52.21013308;02
1857;214;91.97647954;122.0235205;04
1858;399;256.9185872;142.0814128;06
1859;349;111.2068868;237.7931132;08
1860;240;19.17415889;220.8258411;09
1861;376;95.93116358;280.0688364;10
1862;305;43.23291881;261.7670812;10
1863;242;13.34369095;228.6563091;10
1864;137;0;137;10
1865;49;0;49;09
1866;52;2.481108357;49.51889164;08
1867;0;0;0;08
1868;0;0;0;07
1869;0;0;0;07
1870;0;0;0;06
1871;0;0;0;05
1872;0;0;0;05
1873;0;0;0;04
1874;0;0;0;04
1875;0;0;0;03
1876;0;0;0;03
1877;0;0;0;02
1878;0;0;0;02
1879;0;0;0;01
1880;31;0;31;02
1881;40;0;40;02
1882;135;0;135;03
1883;123;0;123;03
1884;240;11.73474789;228.2652521;04
1885;186;0.605063948;185.3949361;05
1886;183;1.745167574;181.2548324;05
1887;65;0;65;05
1888;101;0;101;05
1889;52;0;52;05
1890;5;0;5;05
1891;0;0;0;04
1892;0;0;0;04
1893;0;0;0;03
1894;0;0;0;03
1895;0;0;0;03
1896;0;0;0;02
1897;0;0;0;02
1898;0;0;0;01
1899;0;0;0;01
1900;0;0;0;00
1901;0;0;0;00
1902;0;0;0;00
1903;7;0;7;00
1904;39;0;39;00
1905;56;0;56;01
1906;304;108.4006373;195.5993627;02
1907;338;82.21472314;255.7852769;04
1908;293;29.02813203;263.971868;06
1909;276;19.5368325;256.4631675;06
1910;423;162.0044911;260.9955089;07
1911;317;68.55967602;248.440324;08
1912;212;27.98478602;184.015214;08
1913;84;0;84;08
1914;44;0;44;07
1915;0;0;0;06
1916;0;0;0;05
1917;0;0;0;05
1918;0;0;0;04
1919;0;0;0;04
1920;0;0;0;03
1921;0;0;0;03
1922;0;0;0;02
1923;0;0;0;02
1924;0;0;0;01
1925;0;0;0;01
1926;0;0;0;00
1927;18;0;18;00
1928;113;53.85692688;59.14307312;01
1929;196;59.85140896;136.148591;03
1930;331;149.482343;181.517657;05
1931;496;356.7456792;139.2543208;07
1932;571;454.5207335;116.4792665;10
1933;587;452.7264584;134.2735416;12
1934;541;369.5255724;171.4744276;13
1935;507;366.1641269;140.8358731;14
1936;319;147.1003375;171.8996625;14
1937;205;102.7490223;102.2509777;13
1938;82;28.24277471;53.75722529;12
1939;0;0;0;11
1940;0;0;0;10
1941;0;0;0;09
1942;0;0;0;08
1943;0;0;0;07
1944;0;0;0;05
1945;0;0;0;04
1946;0;0;0;03
1947;0;0;0;02
1948;0;0;0;01
1949;0;0;0;00
1950;0;0;0;-02
1951;19;0;19;-02
1952;122;63.16904468;58.83095532;00
1953;289;191.8064973;97.19350273;02
1954;321;129.4039886;191.5960114;04
1955;372;110.1954789;261.8045211;06
1956;525;318.7344558;206.2655442;07
1957;552;365.3522913;186.6477087;09
1958;619;468.3366174;150.6633826;11
1959;461;302.9484759;158.0515241;11
1960;363;247.2004831;115.7995169;12
1961;219;111.6797805;107.3202195;11
1962;79;18.93326456;60.06673544;10
1963;0;0;0;08
1964;0;0;0;07
1965;0;0;0;06
1966;0;0;0;06
1967;0;0;0;05
1968;0;0;0;04
1969;0;0;0;04
1970;0;0;0;04
1971;0;0;0;03
1972;0;0;0;03
1973;0;0;0;02
1974;0;0;0;02
1975;19;0;19;02
1976;139;55.30025527;83.69974473;03
1977;120;2.32627388;117.6737261;05
1978;151;0.456857755;150.5431422;05
1979;200;3.307849066;196.6921509;06
1980;278;20.71414193;257.2858581;07
1981;206;6.267037055;199.7329629;08
1982;452;171.715558;280.284442;08
1983;263;22.60898861;240.3910114;09
1984;202;11.40033696;190.599663;09
1985;105;0;105;09
1986;41;0;41;08
1987;0;0;0;08
1988;0;0;0;07
1989;0;0;0;06
1990;0;0;0;05
1991;0;0;0;05
1992;0;0;0;04
1993;0;0;0;03
1994;0;0;0;03
1995;0;0;0;02
1996;0;0;0;02
1997;0;0;0;01
1998;0;0;0;00
1999;17;0;17;00
2000;51;0;51;01
2001;183;41.6266924;141.3733076;02
2002;209;14.34692128;194.6530787;04
2003;206;5.570619562;200.4293804;05
2004;390;102.0533132;287.9466868;06
2005;351;60.04206227;290.9579377;07
2006;451;176.2083596;274.7916404;08
2007;433;228.1533426;204.8466574;09
2008;327;145.8231977;181.1768023;10
2009;152;24.21321282;127.7867872;10
2010;2;0;2;09
2011;3;0;3;08
2012;0;0;0;07
2013;0;0;0;06
2014;0;0;0;05
2015;0;0;0;05
2016;0;0;0;04
2017;0;0;0;03
2018;0;0;0;03
2019;0;0;0;02
2020;0;0;0;01
2021;0;0;0;01
2022;0;0;0;00
2023;12;0;12;00
2024;39;0;39;00
2025;77;0;77;01
2026;158;1.406163425;156.5938366;02
2027;241;9.004503522;231.9954965;03
2028;267;16.12729521;250.8727048;04
2029;422;121.7243032;300.2756968;06
2030;414;106.6063059;307.3936941;07
2031;372;86.05140337;285.9485966;08
2032;286;68.08927178;217.9107282;09
2033;166;30.31234641;135.6876536;08
2034;91;25.53686198;65.46313802;08
2035;17;0;17;07
2036;0;0;0;06
2037;0;0;0;06
2038;0;0;0;06
2039;0;0;0;06
2040;0;0;0;05
2041;0;0;0;05
2042;0;0;0;05
2043;0;0;0;05
2044;0;0;0;05
2045;0;0;0;05
2046;0;0;0;05
2047;7;0;7;05
2048;1;0;1;05
2049;71;0;71;05
2050;202;15.66203663;186.3379634;07
2051;346;72.76348469;273.2365153;09
2052;410;122.6455393;287.3544607;11
2053;141;0;141;12
2054;208;7.412451678;200.5875483;12
2055;337;80.17572503;256.824275;12
2056;327;138.0571177;188.9428823;13
2057;177;42.72439317;134.2756068;13
2058;18;0;18;12
2059;5;0;5;11
2060;0;0;0;11
2061;0;0;0;10
2062;0;0;0;10
2063;0;0;0;09
2064;0;0;0;08
2065;0;0;0;08
2066;0;0;0;07
2067;0;0;0;06
2068;0;0;0;05
2069;0;0;0;05
2070;0;0;0;04
2071;21;0;21;04
2072;35;0;35;05
2073;52;0;52;05
2074;295;78.79540162;216.2045984;06
2075;390;130.3229168;259.6770832;08
2076;536;298.5402113;237.4597887;10
2077;617;393.8211055;223.1788945;12
2078;231;12.45374317;218.5462568;13
2079;217;7.2505581;209.7494419;13
2080;38;0;38;12
2081;9;0;9;11
2082;46;0;46;10
2083;16;0;16;09
2084;0;0;0;09
2085;0;0;0;08
2086;0;0;0;08
2087;0;0;0;07
2088;0;0;0;06
2089;0;0;0;06
2090;0;0;0;05
2091;0;0;0;04
2092;0;0;0;03
2093;0;0;0;02
2094;0;0;0;02
2095;26;2.442715185;23.55728482;02
2096;69;0;69;03
2097;38;0;38;03
2098;268;51.05905707;216.9409429;04
2099;326;51.01489239;274.9851076;06
2100;359;64.29064653;294.7093535;08
2101;125;0;125;08
2102;390;99.79276935;290.2072307;08
2103;470;232.8729227;237.1270773;10
2104;242;40.18742239;201.8125776;10
2105;194;56.23803506;137.7619649;10
2106;41;0;41;09
2107;11;0;11;08
2108;0;0;0;07
2109;0;0;0;07
2110;0;0;0;06
2111;0;0;0;06
2112;0;0;0;05
2113;0;0;0;05
2114;0;0;0;04
2115;0;0;0;04
2116;0;0;0;03
2117;0;0;0;03
2118;0;0;0;02
2119;29;3.716718392;25.28328161;03
2120;171;79.01722405;91.98277595;04
2121;230;68.92114081;161.0788592;06
2122;318;74.3004442;243.6995558;08
2123;319;54.43081888;264.5691811;09
2124;421;125.1655172;295.8344828;10
2125;243;8.553862403;234.4461376;11
2126;180;1.897572959;178.102427;10
2127;100;0;100;10
2128;109;0;109;09
2129;164;22.93477582;141.0652242;08
2130;83;8.850915343;74.14908466;08
2131;11;0;11;07
2132;0;0;0;07
2133;0;0;0;06
2134;0;0;0;06
2135;0;0;0;06
2136;0;0;0;06
2137;0;0;0;06
2138;0;0;0;06
2139;0;0;0;06
2140;0;0;0;06
2141;0;0;0;06
2142;0;0;0;06
2143;16;0;16;06
2144;62;0;62;07
2145;179;22.09521668;156.9047833;08
2146;174;3.982361753;170.0176382;09
2147;378;111.6605869;266.3394131;11
2148;306;40.12403827;265.8759617;12
2149;465;162.447123;302.552877;13
2150;270;15.2970424;254.7029576;14
2151;210;4.575146525;205.4248535;14
2152;195;8.95017263;186.0498274;14
2153;57;0;57;14
2154;45;0;45;13
2155;5;0;5;12
2156;0;0;0;11
2157;0;0;0;10
2158;0;0;0;09
2159;0;0;0;08
2160;0;0;0;06
2161;0;0;0;05
2162;0;0;0;04
2163;0;0;0;02
2164;0;0;0;01
2165;0;0;0;-01
2166;0;0;0;-03
2167;29;0.948029323;28.05197068;-03
2168;140;37.18622514;102.8137749;-02
2169;270;130.4742357;139.5257643;00
2170;432;246.7113539;185.2886461;02
2171;332;63.80092377;268.1990762;03
2172;427;118.0847578;308.9152422;04
2173;594;366.0981202;227.9018798;05
2174;552;335.2200226;216.7799774;07
2175;404;148.1683657;255.8316343;07
